MASTER_ID,NAME,LOC,STATUS,BILL_ACC_CNT,SERV_ACC_CNT,ACTV_ASSET_CNT,ORDER_CNT,TOT_NEW_SALE,TOT_UPGRADE,TOT_DGRADE,TOT_CHURN_AMT,Revenue(ZAR)
1-KSU144,ATM SOLUTIONS (PTY) LTD,EASTGATE,Active,1,0,7,0,0,0,0,0,R2 448.72
1-KUPMNM,ROBINSON MULDER DE WAAL FINANCIAL SERVICES (PTY) LTD,CENTURION,Active,1,0,6,2,0,0,0,0,R706.39
1-KURE7Z,CLP INVESTMENTS NO 36 (PTY),SANDTON,Active,1,0,2,0,0,0,0,0,R525.00
1-KUT75J,MS OPERATIONS (PTY) LTD,CAPETOWN,Active,1,0,9,0,0,0,0,0,R0.00
1-KW04KB,PORTIA MATSELENG T/A JOMAT INVESTMENTS,RAEDENE,Active,1,0,1,0,0,0,0,0,R83.89
1-KY7B6V,TRUST FOR HEALTH SYSTEMS PLANNING  AND DEVELOPEMENT,DURBAN,Active,1,0,6,4,481120,28080,0,0,R29 549.99
1-KYHREQ,RED BULL SOUTH AFRICA (PTY) LTD,HEAD OFFICE,Active,1,2,3,0,0,0,0,0,R769.00
1-KZP2TS,SERVICES SETA,HEAD OFFICE,Active,1,10,1,2,0,0,0,-115620,-R1 605.83
1-L2K81W,JELLYFISH ONLINE MARKETING SA,HEAD OFFICE - WESTVILLE,Active,1,1,27,8,0,0,0,-226521,R6 292.25
1-L2U8NV,MEGATRON FEDERAL A DIVISION OF ELLIES (PTY) LTD,KEMPTON PARK,Active,1,0,1,0,0,0,0,0,R3 703.33
1-L3UCM0,WORLD SPORTS BETTING SERVICES (PTY) LTD,SUPERB,Active,1,0,53,9,378883.48,0,0,-121728,R98 705.37
1-L5CSQ4,LANDMAN FASTFOODS CC,BRAKPAN,Active,1,0,0,2,0,0,0,0,R66.67
1-L65MII,IZINKAMBO INVESTMENTS (PTY) LTD,MORNINGSIDE,Active,1,0,1,0,0,0,0,0,R75.00
1-L6TG1U,P F R BELEGGINGS (PTY) LTD,LAINGSBURG,Active,1,0,2,0,0,0,0,0,R200.00
1-L6UQFT,CEUTICA INVESTMENTS (PTY) LTD,LYNNWOOD,Active,1,0,3,0,0,0,0,0,R0.00
1-L6YC5O,IDEAL TRADING 166CC TA FEGO CAFFE IRENE,DURBAN,Active,1,0,2,0,0,0,0,0,R0.00
1-L9513E,ISCRIP PEOPLE AND TECHNOLOGIES (PTY) LTD,MIDRAND,Active,1,0,3,4,84000,0,0,0,R5 963.25
1-L9W0GX,GEOLOCK ASSET MANAGEMENT (PTY) LTD,PRETORIA,Active,1,0,32,6,118362,0,0,-147840,R39 495.55
1-LA3JI6,ARBEZ HOME LODGE,THE REEDS,Active,1,0,3,0,0,0,0,0,R0.00
1-LANCMS,INTERNATIONAL MANAGEMENT GROUP (SA) (PTY) LTD,PORT ELIZABETH,Active,1,0,3,0,0,0,0,0,R0.00
1-LB2VB6,SCAN RF PROJECTS (PTY) LTD,HEAD OFFICE,Active,1,0,8,0,0,0,0,0,R5 403.91
1-LBVDQX,R & C FOODS CC,TYGERVALLEY,Active,1,0,2,0,0,0,0,0,R0.00
1-LCLHXU,LARA OELOFSE T/A MIKES KITCHEN SPRINGS,SPRINGS,Active,1,0,2,0,0,0,0,0,R375.00
1-LCWOYL,PHANTOM TECHNOLOGIES CC,RANDPARK RIDGE,Active,1,0,2,0,0,0,0,0,R540.00
1-LEXV2S,TROPICAL PARADISE TRADING 505 (PTY) LTD CARAQ,ROSEBANK,Active,1,0,2,0,0,0,0,0,R0.00
1-LFH9SO,VON STRIJ M AND B COFFEE HOUSE,POTCH,Active,1,0,2,0,0,0,0,0,R0.00
1-LGGFPF,CLABO BELEGGINGS (PTY) LTD,WARMBAD,Active,1,0,7,0,0,0,0,0,R350.00
1-LGIPV2,KERBYN31 (PTY) LTD T/A MIKES KITCHEN PARKTOWN - HOTSPOT,PARKTOWN,Active,1,0,2,0,0,0,0,0,R250.00
1-LGKECY,FIBRECO TELECOMMUNICATIONS (PROPRIETARY) LTD,JOHANNESBURG,Active,1,2,97,10,10944360.72,0,0,0,R303 301.75
1-LH30NS,CHARIS FOODS T/A WIMPY NORTHCLIFF,NORTHCLIFF,Active,1,0,2,0,0,0,0,0,R0.00
1-LLUZYL,JAMINIMA TRUST,EAST LONDON,Active,1,0,2,0,0,0,0,0,R0.00
1-LLVJJT,GOOD OF DISTINCTION  (PTY) LTD,GLENVISTA,Active,1,0,2,0,0,0,0,0,R0.00
1-LLX0HU,THREE AMIGOS - T/A MUGG AND BEAN CAPE GATE,WATERFRONT,Active,1,0,2,0,0,0,0,0,R0.00
1-LLX98G,NEDTEX 162 CC,BRYANSTON,Active,1,0,2,0,0,0,0,0,R250.00
1-LLYVEF,LIBERTE SOFTWARE CC,CAPE TOWN,Active,1,0,2,2,0,0,0,-2083.2,R173.60
1-LP7D8B,INFOBIP AFRICA,SANDTON,Active,1,0,4,2,0,0,0,0,R720.61
1-LP7DN4,DKV GLOBILITY SA,LUXEMBOURG,Active,1,0,15,0,0,0,0,0,R75.00
1-MFQZNV,KUSAGA TAKA CONSULTING (PTY) LTD,CLAREMONT,Active,1,4,118,6,68544,2050.4,-2504,0,R197 576.54
1-MMJ4F1,DIAGNOSTIC RADIOLOGY SERVICES INC,NEW RED RUTH,Active,1,0,8,0,0,0,0,0,R3 833.39
1-MR5GRU,DSE SOLUTIONS AND PROJECTS CC,BREDELL,Active,1,0,4,0,0,0,0,0,R53.76
1-MRKOUT,BT COMMUNICATIONS SERVICES SA (PTY) LTD T/A SCHENKER (PTY) LTD,JOHANNESBURG,Active,2,25,232,11,0,0,0,0,R105 351.23
1-MU1FBG,ALTRON TMT (PTY) LTD - BYTES SYSTEMS INTERGRATION,MIDRAND,Active,1,0,21,0,1200,0,0,0,R3 312.29
1-MVN3P4,JUSTIC INVESTMENTS 107 CC T/A WIMPY HEIDELBERG,HEIDELBERG,Active,1,0,2,0,0,0,0,0,R400.00
1-MZYJ7U,AVELING RESTAURANT ENTERPRIZES,VOLKSRUST,Active,1,0,2,0,0,0,0,0,R200.00
1-N05S96,FLOATING STONE TRADING (PTY) LTD,PAVILION,Active,1,0,2,0,0,0,0,0,R545.00
1-N0CAEC,BONA LESEDI,INTERNET SOLUTIONS,Active,1,0,1,0,0,0,0,0,R0.00
1-N0CGZ1,BOUNDLESS AFRICA SAFARIS CC,SANDTON,Active,1,0,1,0,0,0,0,0,R112.50
1-N0GUKB,EDUPAC SOFTWARE SUPPORT SERVICES (PTY) LTD,ALBERTON,Active,1,0,7,4,0,0,0,-140774.4,R12 280.69
1-N0MCMS,INTELLIGENT COMMERCE CC T/A ENVISION INTERNATIONAL,RANDBURG,Active,1,0,2,0,0,0,0,0,R2 348.83
1-N0PTYG,DZINGE PRODUCTIONS,LINDEN,Active,1,0,7,3,0,10142,0,0,R9 643.70
1-N19MMV,BUMASTEC (PTY) LTD,EDENVALE,Active,1,0,4,3,0,0,0,-8904,R2 148.04
1-N1CEF9,MATKAT TRADING CC,EDENGLEN,Active,1,0,2,0,0,0,0,0,R250.00
1-N1CQBW,R & R WHOLESALERS AND DISTRIBUTIONS,NORTHRIDING,Active,1,0,1,12,19002,0,0,-125218.2,R2 874.38
1-N1TCRW,SEASONS FIND 1302 CC T/A ZANZI-BAR WESTWOOD,DURBAN,Active,1,0,2,0,0,0,0,0,R0.00
1-N3B4MM,RODAMY RESTAURANTS CC,CORNWALL HILL,Active,1,0,2,0,0,0,0,0,-R1 187.50
1-N4V4BO,SYMBIOSYS CONSULTING CC,CRAMERVIEW,Active,1,0,0,0,0,0,0,0,R453.23
1-N4ZFNV,GLENMORE FOODS (PTY) LTD T/A WIMPY MORELETA,MORELETAPARK,Active,1,0,2,0,0,0,0,0,R66.67
1-N53EMV,CONSILIUM SECURITIES (PTY) LTD,BRYANSTON,Active,1,0,0,5,0,0,0,-29988,R360.97
1-N54J88,XMAN MANAGEMENT SERVICES CC,NORWOOD,Active,1,0,2,0,0,0,0,0,R831.04
1-N5PJ7V,M & T DEVELOPMENT,CENTURION,Active,1,0,65,24,248961,58320,1800,0,R9 523.17
1-N699UO,BOXER SUPER STORES,WESTVILLE,Active,1,249,4814,271,2638485.33,333922,0,-103308,R830 079.59
1-N6SEOM,NWANDA INCORPORATED,GARDENVIEW,Active,1,0,3,0,0,0,0,0,R1 991.17
1-N6TCDA,PRECISION OPENCAST MINING SERVICES (PTY) LTD,MIDDELBURG,Active,1,0,4,0,0,0,0,0,R0.00
1-N6TVGS,PARATUS TELECOMMUNICATIONS,JHB,Active,1,0,60,38,1539621,18716,0,-1410277.68,R238 828.82
1-N6U4CS,OLTIO (PTY) LTD,JOHANNESBURG,Active,1,4,88,14,73164,0,0,0,R61 495.96
1-N6Y5XK,BUSINESS AGAINST CRIME SA,SANDTON,Active,1,0,6,0,0,0,0,0,R0.00
1-N73SKY,CREDIT SUISSE SECURITIES (JOHANNESBURG) (PTY) LTD,JOHANNESBURG,Active,1,0,28,0,0,0,0,0,R34 248.95
1-N8MFM7,FACULTY TRAINING INSTITUTE (PTY) LTD,JOHANNESBURG,Active,1,1,9,11,0,0,0,0,-R1 260.39
1-NBETML,OXBRIDGE ACADEMY PTY LTD,WELGEMOED,Active,1,0,1,0,0,0,0,0,R264.70
1-NCOYRC,RENTAL CONNECT (PTY) LTD,CAPE TOWN,Active,1,1,2,2,0,0,0,0,R0.00
1-NE0BM6,ILAANGA ENERGY,VORNA VALLEY,Active,1,0,1,0,0,0,0,0,R140.00
1-NE1JP7,FIRED EARTH INVESTMENTS (PTY) LTD,FLORIDA HILLS,Active,1,0,2,0,0,0,0,0,R200.00
1-NE1WXF,BLUE POINTER TRADING 160 (PTY) LTD,OAKDENE,Active,1,0,2,0,0,0,0,0,R200.00
1-NFF5T3,PAUL DAVIDS,FAIRLAND,Active,1,0,2,0,0,0,0,0,R2 650.05
1-NFH811,BLUEBERRIES CATERERS CC T/A ALPINE FOOD SERVICES,DIRBAN,Active,1,1,0,4,0,0,0,-7188,R99.83
1-NFRBHV,DIMENSION DATA CAPE TOWN: OLD MUTUAL,CAPE TOWN,Active,1,1,545,51,561133.8,0,-343424.48,-133224,R481 012.90
1-NFST6O,BOYDS COFFEE SHOP CC T/A NINOS,PIETERMARITZBURG,Active,1,0,2,0,0,0,0,0,R545.00
1-NGG8FT,SELECT SET TRADING CC T/A ELIZABETH LODGE,BOKSBURG,Active,1,0,3,0,0,0,0,0,R2 034.36
1-NGHHOH,MANETRADE 190 (PROPRIETARY) LTD- WIMPY HAZYVIEW,HAZYVIEW,Active,1,0,2,0,0,0,0,0,R436.00
1-NGHPD8,FESTA ENTERPRISES -WIMPY KOLLANADE,MONTANA PARK,Active,1,0,2,0,0,0,0,0,R66.67
1-NGKH0M,WFRANCHISE CC,NELSPRUIT,Active,1,0,2,0,0,0,0,0,R66.67
1-NH3NII,STORM SECURITIES,CAPE TOWN,Active,1,1,78,9,2510,19637.4,0,-110947.2,R54 092.45
1-NHD7KM,MIKO AIR INVESTMENTS 8 CC (TRADING AS CHAPMANS PEAK B&B,CHAPMANS PEAK,Active,1,0,3,0,0,0,0,0,R0.00
1-NHQBVE,ALSTOM S&E AFRICA (PTY) LTD,WOODMEAD,Active,1,9,73,19,206424,0,0,-922030.56,R239 033.46
1-NHZM5F,OOJAH TRAVEL PROTECTION (PTY) LTD,MORELETAPARK,Active,1,0,1,0,0,0,0,0,R1 712.50
1-NIANPS,W FRANCHISE,NELSPRUIT,Active,1,0,2,0,0,0,0,0,R66.67
1-NIAOBF,BIO-BRIX,RIETFONTEIN,Active,1,0,2,0,0,0,0,0,R0.00
1-NIGK6O,CLARINS SOUTH AFRICA (PTY) LTD,WAVERLEY,Active,1,4,72,24,0,0,0,-410439.84,R31 985.99
1-NIKAQA,PUBLIC SERVICE SECTOR EDUCATION& TRAINING AUTHORITY (PSETA),HEAD OFFICE HATFIELD,Active,1,0,4,3,0,0,0,0,R4 908.33
1-NIV8PC,TRADE AVAIL 301 CO T/A WIMPY JEAN-AVE,CENTURION,Active,1,0,2,2,0,0,0,0,R200.00
1-NIWZMP,MEMOIRE TRADING 121 PTY LTD  T/A WIMPY DORINGKLOOF,CENTRURION,Active,1,0,2,2,0,0,0,0,R200.00
1-NIWZS2,ECO STOP FOODS (PTY) LTD T/A WIMPY ECO STOP,GEORGE,Active,1,0,3,0,0,0,0,0,R300.00
1-NIY4Y4,WIMPY ROODEPOORT HYPER -PH VERSLUIS TRUST,ROODEPOORT,Active,1,0,0,2,0,0,0,0,R100.00
1-NJP1L9,JETRO JOHANNESBURG,SANDTON,Active,1,0,25,0,0,0,0,0,R14 952.00
1-NKAAXK,THE SILVER BIRCH RESTAURANT,RAND PARK,Active,1,0,2,0,0,0,0,0,R375.00
1-NKBKPZ,TANDOORI OVEN RESTAURANT AND TAKE AWAY,SANDTON,Active,1,0,2,0,0,0,0,0,R0.00
1-NKCO39,EDGE TO EDGE 153 (PTY) LTD T/A WIMPY MALALANE,MALALANE,Active,1,0,0,2,0,0,0,0,R200.00
1-NM8J6T,MKHWANAZI & SONS FOODS CC,IRENE,Active,1,0,2,0,0,0,0,0,R66.67
1-NMCWVU,WIMPY BOARDWALK (PTY) LTD,PE,Active,1,0,2,0,0,0,0,0,R200.00
1-NME1GL,KIMBERLEY FAST FOODS PTY LTD,UPINGTON,Active,1,0,2,0,0,0,0,0,R66.67
1-NME2D8,MOBIFIN (PTY) LTD,DURBANVILLE,Active,1,3,797,107,4580,0,0,0,R16 681.33
1-NMHKEK,WIMPY DIAMOND PAVILLION KEMBERLEY PARK - BIG HOLE FAST FOODS PTY LTD,UPGINGTON,Active,1,0,2,0,0,0,0,0,R133.33
1-NMUR2U,MCI CONSULTANTS (PTY) LTD,BEDFORDVIEW,Active,1,0,63,4,0,0,0,-90684,R41 997.21
1-NOV9W,VOLUNTEER WILDFIRE SERVICES,NEWLANDS,Active,1,0,2,0,0,0,0,0,R0.00
1-NPDNTL,THE HOLIDAY FACTORY (PTY) LTD,RIVONIA,Active,1,0,2,0,0,0,0,0,R306.88
1-NPEF7Z,DERDOS TRADING (PTY) LTD -WIMPY FOURWAYS MALL,FOURWAY,Active,1,0,2,0,0,0,0,0,R100.00
1-NPRLIN,NICE COMPUTERS,JOHANNESBURG,Active,1,0,8,0,0,0,0,0,R0.00
1-NPT9OS,CAMLIN FASTFOODS T/A WIMPY SAVEWAYS,WITBANK,Active,1,0,2,0,0,0,0,0,R66.67
1-NQ1N0O,DAMEN SHIP YARDS ( PTY ) LTD,DAMEN SHIP YARD,Active,1,0,6,3,0,0,0,0,R6 240.00
1-NQIL4A,SUNAY TRADING 78 CC,WITBANK,Active,1,0,2,0,0,0,0,0,R0.00
1-NQILJC,REGLOU FAST FOODSCC T/A WIMPY HIGHVELD MALL,WITBANK,Active,1,0,2,0,0,0,0,0,R100.00
1-NQKMJG,N4 FAST FOODS T/A WIMPY KLIPFONTEIN,WITBANK,Active,1,0,2,0,0,0,0,0,R66.67
1-NQKMQU,G AND E CARAVAN TRADING - WIMPY GC GYPSEY,WITBANK,Active,1,0,2,0,0,0,0,0,R66.67
1-NR6F7X,BITTERSWEET T/A GUIDO'S VINCENT INVEST 71,EAST LONDON,Active,1,0,0,0,0,0,0,0,-R189.41
1-NR9GFH,WIMTOWN CC T/AWIMPY ST GEORGES MALL,CAPETOWN,Active,1,0,2,0,0,0,0,0,R200.00
1-NSZLYM,CARBON BLACK AUTO CC,RANDBURG,Active,1,0,7,3,0,0,0,-17988,R1 499.00
1-NTN8SO,X-MOOR TRANSPORT CC TA CROSSMOOR TRANSPORT,DURBAN,Active,1,0,3,0,0,0,0,0,R1 673.65
1-NUUQYE,EFERTON SERVICES (PTY) LTD,BEDFORDVIEW,Active,1,0,0,4,0,0,0,0,R0.00
1-NVALZG,RUSSELLSTONE RISK SERVICES (PTY) LTD,ELARDUSPARK,Active,1,0,0,2,0,0,0,0,R50.00
1-NVCNYR,GRUPO ANTOLIN SOUTH AFRICA (PTY) LTD,PORT ELIZABETH,Active,1,0,13,0,0,0,0,0,R3 702.93
1-NVDWJE,MR DELIVERY (PTY) LTD,CAPE TOWN,Active,1,0,28,11,0,0,0,-499769.64,R41 647.47
1-NVZXSC,VIVO ENERGY SOUTH AFRICA (PTY) LTD,CAPE TOWN,Active,1,0,1,0,0,0,0,0,R0.00
1-NY14VY,SP MINE SAFETY SA (PTY) LTD,SECUNDA,Active,1,1,6,4,0,0,0,-235244.64,R12 469.64
1-NYXIK4,CREW TECH DISTRIBUTION CC,CAPE TOWN,Active,1,13,41,14,0,0,0,0,R20 175.34
1-NZA7LW,BET COZA ONLINE (PTY) LTD,CAPE TOWN,Active,1,0,21,0,372895.2,198000,0,0,R43 256.26
1-NZUGNI,BUSTQUE 431 (PTY) LTD T/A FEGO RMB SANDTON,SANTON,Active,1,0,2,0,0,0,0,0,R375.00
1-NZUTD0,STANDARD BANK OF SA,STANDARD BANK OF SA,Active,1,26,36,0,0,0,0,0,R24 804.00
1-NZZ3W,TECHNICAL OUTSOURCE (PTY) LTD,MIDRAND,Active,1,0,4,0,0,0,0,0,R0.00
1-O0RY6E,DUMAR FOODS CC - WIMPY THE CRESCENT,UMHLANGA RIDGE,Active,1,0,0,2,0,0,0,0,R166.67
1-O0VEXH,TRACANT FOODS CC - WIMPY ALBERTON CITY,ALBERTON,Active,1,0,0,2,0,0,0,0,R200.00
1-O1S6Z8,COMPANIES AND INTELLECTUAL PROPERTY COMMISSION,JHB,Active,1,3,150,6,11500,0,0,0,R183 203.33
1-O4QZ78,FLIPPA BURGER CC - WIMPY METLIFE MALL,PORT ELIZABETH,Active,1,0,2,0,0,0,0,0,R200.00
1-O5XTS1,PROFILE PLACEMENTS CC,PARKLANDS,Active,1,0,8,0,0,0,0,0,R799.00
1-O5Y8N8,PIXEL FAERIE,CAPE TOWN,Active,1,1,33,9,0,39820,0,-49644,R49 323.90
1-O60M2O,GAUTENG INFRASTRUCTURE FINANCING AGENCY,SANDTON,Active,1,0,2,0,0,0,0,0,R2 952.83
1-O68CWB,KEEWAVE TRADING 388 CC -WIMPY KOMATIPOORT,KOMATIPOORT,Active,1,0,2,0,0,0,0,0,R0.00
1-O6A45M,REVENUE AND UTILITY MANAGEMENT SOLUTIONS (RUMAS),CENTURION,Active,1,0,1,0,0,0,0,0,R785.00
1-O8FT20,J ESTERHUYEN - WIMPY EMPIRE ROAD,JOHANNESBURG,Active,1,0,2,2,0,0,0,0,R66.67
1-O8LVPS,ESGRO EIGHT (PTY) LTD - WIMPY CARLTON CENTRE,JOHANNESBURG,Active,1,0,2,0,0,0,0,0,R66.67
1-O8LW2W,PLACEA  80 - CAFE 41 EASTWOOD,EASTWOOD,Active,1,0,2,0,0,0,0,0,R250.00
1-O8NSDZ,CIRCLE SEVEN TRADING 879CC -CAFE 41 GROENKLOOF,GROENKLOOF,Active,1,0,0,2,0,0,0,0,R125.00
1-ODNVNI,LUGER VOEDSEL T/A WIMPY WATERFRONT,FAUNASIG,Active,1,0,2,0,0,0,0,0,R0.00
1-ODNVVR,L & S BESIGHEIDSTRUST - WIMPY MIMOSA MALL,BLOEMFONTEIN,Active,1,0,2,0,0,0,0,0,R200.00
1-ODOQVA,S & G VOEDSEL T/A WIMPY CHECKERS HYPER,BLOEMFONTEIN,Active,1,0,2,0,0,0,0,0,R200.00
1-ODPMW3,KRITWEST FAMILY MEALS CC T/A WIMPY GREENACRES,PE,Active,1,0,2,2,0,0,0,0,R200.00
1-ODPNAH,SPIDERBLACK ONLINE,MIDRAND,Active,1,0,13,2,0,0,0,0,R13 237.43
1-OE73LY,ATNS-AIR TRAFFIC AND NAVIGATION SERVICES,JHB,Active,1,27,639,16,535360,0,0,0,R467 490.12
1-OG8WIY,NUTRAFFIC MANAGEMENT (PTY) LTD,JOHANNESBURG,Active,1,0,0,2,0,0,0,0,R16.67
1-OGZGSS,ALOA RESTAURANTE (PTY) LTD T/A WIMPY KROONSTAD,KROONSTAD,Active,1,0,2,0,0,0,0,0,R66.67
1-OIAQG7,RED LEOPARD IT (PTY) LTD,PORT ELIZABETH,Active,1,0,9,0,131176,0,0,0,R16 338.57
1-OO2NHS,DLF BESIGHEIDSTRUST T/A WIMPY UITENHAGE,UITENHAGE,Active,1,0,2,0,0,0,0,0,R200.00
1-OOA9LY,TOUCH SCREEN SOLUTIONS SA (PTY) LTD,PRETORIA,Active,1,0,1,0,0,0,0,0,R300.91
1-OPWLHD,LIFESENSE DISEASE MANAGEMENT (PTY) LTD,JOHANNESBURG,Active,1,1,11,3,0,0,0,-66927.96,R5 577.33
1-ORTZM7,BLACK & VEATCH INTERNATIONAL COMPANY INC,HEAD OFFICE - SUNNINGHILL,Active,1,1,5,0,0,0,0,0,R137 280.00
1-OSWK21,INTEROUTE MANAGED SERVICES UK LIMITED,LONDON,Active,1,6,71,5,0,0,0,-409540.8,R144 341.82
1-OTGSZU,M-STORES (PTY) LTD,JOHANNESBURG,Active,1,0,0,0,0,0,0,0,R50.00
1-OTJ631,PRINCIPAL PARTNERS,MELROSE ARCH,Active,1,0,3,0,0,0,0,0,R1 164.20
1-OTPQU8,JB RIVERS (HYDE PARK) CC,HYDE PARK,Active,1,0,2,0,0,0,0,0,R250.00
1-OV9VUM,EMERALD EAGLE TRADING (PTY) LTD - WIMPY CENTURION,CENTURION,Active,1,0,2,2,0,0,0,0,R66.67
1-OVA7R9,KOWIE TRADING ENT CC T/A WIMPY PORT ALFRED,PORT ALFRED,Active,1,0,2,0,0,0,0,0,R145.33
1-OVAYON,LISINFO 277 TRADING (PTY) LTD - MUGG AND BEAN RUIMSIG,RUIMSIG,Active,1,0,2,0,0,0,0,0,R0.00
1-OWZWP3,ELECTRONIC COMMUNICATIONS NETWORK (PTY) LTD,ROSEBANK,Active,1,0,0,0,0,0,0,0,R11 611.40
1-OX5TU6,RIVENDELL BED AND BREAKFAST CC,DURBAN,Active,1,1,3,0,0,0,0,0,R0.00
1-OXUZ9P,INDYEBO CONSULTING,MIDRAND,Active,1,0,0,5,0,0,0,0,R1 280.16
1-OXZUPH,ROODEPLAAT BIG SAVE CC - WIMPY SILVERTON,PRETORIA,Active,1,0,2,0,0,0,0,0,R66.67
1-P1EHI2,POLMED,PRETORIA,Active,1,0,3,0,0,0,0,0,R1 969.00
1-P1FJ5X,GOOGLE SOUTH AFRICA (PTY) LTD,SOUTH AFRICA,Active,1,0,1,0,0,0,0,0,R0.00
1-P3KCQA,STARFISH MOBILE SOUTH AFRICA (PTY) LTD,BRYANSTON,Active,1,1,0,7,0,0,0,0,R9 075.55
1-P3RA35,CIVITAS PARTNERS,JHB,Active,1,0,7,1,0,0,0,0,R3 033.58
1-P4W7TU,SMADA SECURITY SERVICES (PTY) LTD,PORT ELIZABETH,Active,1,0,1,2,0,0,0,-64596,R5 203.57
1-P4W86D,EASTCAPE TRAINING CENTRE,PORT ELIZABETH,Active,1,0,16,0,9340,0,0,0,R8 424.22
1-P4Z1E3,RICHARDS BAY BURGERS CC T/A WIMPY MEERENSEE,MEERENSEE,Active,1,0,0,0,0,0,0,0,R0.00
1-P57E38,CYBERSMART,DURBAN,Active,1,0,10,0,0,0,0,0,R1 074 559.18
1-P7J81K,AFRICAN DEVELOPMENT BANK,CENTURION,Active,1,1,25,0,144726.82,0,0,149400,R236 050.64
1-P7KERZ,CRYANIC SOFTWARE SOLUTIONS,JHB,Active,1,0,9,2,450646,21792.72,0,0,R11 112.00
1-P7KEWT,DIGBY WELLS AND ASSOCIATES (SA)PTY LTD,JHB,Active,1,0,4,0,0,0,0,0,R6 919.00
1-P7KFB8,SASETI DEALERS (PTY) LTD T/A SETTLERS WAY 1 PLUS,EAST LONDON,Active,1,0,2,0,0,0,0,0,R200.00
1-P7Y7IB,LANDMARK UNDERWRITING AGENCY (PTY) LTD,HEAD OFFICE,Active,1,17,147,3,0,0,0,0,R75 378.76
1-P848BX,KAL TIRE MINING TYRE SERVICES SOUTH AFRICA (PTY) LTD,STEELDALE,Active,1,9,109,7,1685756,-9541.48,0,-129717.72,R22 371.74
1-P86UMM,ARCUS FACILITIES MANAGEMENT SOLUTIONS (PTY) LTD,CAPE TOWN,Active,1,3,31,0,232854,0,0,0,R49 387.29
1-P9PKRN,LEZMIN 1293 T/A SECURITY MANAGEMENT SOLUTIONS,PORT ELIZABETH,Active,1,0,15,0,0,0,0,0,R10 996.13
1-PAKH8C,VAIONI GROUP LTD,ENGLAND,Active,1,1,9,0,0,0,0,0,R0.00
1-PB9VI8,DEMIX (PTY) LTD,JHB,Active,1,0,0,3,0,0,0,-9161.52,R636.22
1-PC1A7N,INITIATIVE SA INVESTMENTS 110 (PTY) LTD T/A IN 2 IT,EDENVALE,Active,1,0,12,0,0,0,0,0,R4 885.67
1-PC1F82,JAKARIE VULSTASIE BK T/A DEBONAIRS PONGOLA,PONGOLA,Active,1,0,0,0,0,0,0,0,-R41.67
1-PCQOXW,INTERACTIVE DATA (EUROPE) LIMITED,LONDON,Active,1,1,16,0,0,0,0,0,R72 173.00
1-PCRXHS,CORN INTERNATIONAL,CAPE TOWN,Active,1,0,2,0,0,0,0,0,R988.62
1-PHDMGA,AFROVATION TECHNOLOGY,MIDRAND,Active,1,1,274,0,0,0,0,0,R585 755.91
1-PHIU5M,LAN-IT SUPPORT,ROODEPOORT,Active,1,15,1,0,0,0,0,0,R16.67
1-PHKVMW,PATH,ROSEBANK,Active,1,0,16,0,0,0,0,0,R0.00
1-PNB6O1,DIMO DISTRIBUTORS CC,COLCACCIO - WESTLAKE,Active,1,0,0,0,0,0,0,0,R250.00
1-PNK0TP,LINDINO TRADING 534,KIMBERLEY,Active,2,0,22,0,0,0,0,0,R13 816.41
1-PNL9HC,JB RIVERS (CAVENDISH),CLAREMONT,Active,1,0,2,0,0,0,0,0,R0.00
1-POMG3W,HEIDELBERG 1 STOP PTY LTD,HEIDELBERG,Active,1,0,2,0,0,0,0,0,R133.33
1-POY5OU,SNYMANS INC,RUIMSIG - HO,Active,1,8,210,16,27079,0,0,-120744,R101 406.26
1-PP7SXO,TRUCKERS JUNCTION,KRUGERSDORP,Active,1,0,2,2,0,0,0,-2607.36,R592.89
1-PQCKAL,CALANDRA TRADING T/A FICKSBURG WIMPY,FICKSBURG,Active,1,0,2,2,0,0,0,0,R200.00
1-PQCKIK,RAVENFIELD FOODS - WIMPY MEADOWDALE,EDENVALE,Active,1,0,2,0,0,0,0,0,R0.00
1-PQEN2S,ELVAR INVESTMENTS CC - WIMPY GEZINA,GEZINA,Active,1,0,0,2,0,0,0,0,R166.67
1-PQENGE,PH VERSLUIS TRUST - WIMPY MIDRAND DRIVE THRU,HALFWAY HOUSE,Active,1,0,0,0,0,0,0,0,R200.00
1-PQHNBR,VICTORIUS INVESTMENTS 5 CC T/A NGWENYA SERVICE STATION,MEERENSEE,Active,1,0,2,0,0,0,0,0,-R41.67
1-PSF5B5,ROVIC AND LEERS,CAPE TOWN,Active,1,0,6,0,0,0,0,0,R7 955.30
1-PSHE2D,ORCOM TRADING 267 (PTY) LTD - WIMPY MALL@REDS,WIERDA PARK,Active,1,0,2,0,0,0,0,0,R66.67
1-PTFQFC,GRASTEVE CATERING CC - WIMPY RANDRIDGE MALL,NORTHRIDING,Active,1,0,2,0,0,0,0,0,R133.33
1-PTGX4V,LEZMIN 1407 - WIMPY MEYERTON,MEYERTON,Active,1,0,2,0,0,0,0,0,R66.67
1-PTS132,EUREKA DIY SOLUTIONS (PTY) LTD,ROBERTVILLE,Active,1,0,10,3,0,0,0,0,R7 571.85
1-PU82FA,DIMENSION DATA CAPE -  BP CORPORATE,BP CORPORATE,Active,2,54,1159,108,337354,522752,0,-6300,R744 512.27
